country,region_name,subregion_name,sector_name,group_name,crag_name,link,rock_type,height,geo,exposure
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Brzuszna Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,151.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Żmijowa Płetwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,152.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Żmijowa Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,153.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Mysiura","https://wspinanie.pl/topo2/page,topo-skaly,skala,154.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Skała Artystów","https://wspinanie.pl/topo2/page,topo-skaly,skala,155.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Zręb","https://wspinanie.pl/topo2/page,topo-skaly,skala,156.html","Wapień","14m","N 50°5'2.8896"" E 19°43'45.3714""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Położna","https://wspinanie.pl/topo2/page,topo-skaly,skala,157.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Lisie Jamy","https://wspinanie.pl/topo2/page,topo-skaly,skala,158.html","Wapień","12m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Węzia Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,481.html","Wapień","10m","N 50°5'22.9914"" E 19°43'31.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Drzewna","https://wspinanie.pl/topo2/page,topo-skaly,skala,584.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Leszczynowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,585.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Menhir","https://wspinanie.pl/topo2/page,topo-skaly,skala,586.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Głowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,587.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Mur Renarda","https://wspinanie.pl/topo2/page,topo-skaly,skala,588.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Labirynt","https://wspinanie.pl/topo2/page,topo-skaly,skala,589.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Brzoskwinki","Diabla","https://wspinanie.pl/topo2/page,topo-skaly,skala,590.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Wrzosy","Ołtarz","https://wspinanie.pl/topo2/page,topo-skaly,skala,107.html","Wapień","18m","N 50°3'28.008"" E 19°36'21.996""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Wrzosy","Turnia z Bluszczem","https://wspinanie.pl/topo2/page,topo-skaly,skala,108.html","Wapień","15m","N 50°3'28.008"" E 19°36'21.996""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Wrzosy","Kuźnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,596.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Wrzosy","Wolfgang","https://wspinanie.pl/topo2/page,topo-skaly,skala,597.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Wrzosy","PIS","https://wspinanie.pl/topo2/page,topo-skaly,skala,598.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Kubinka","https://wspinanie.pl/topo2/page,topo-skaly,skala,573.html","Wapień","16m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Skała za Krzyżem","https://wspinanie.pl/topo2/page,topo-skaly,skala,574.html","Wapień","14m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Dymniok Biały","https://wspinanie.pl/topo2/page,topo-skaly,skala,684.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Złotówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,685.html","Wapień","16m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Skała z Krzyżem","https://wspinanie.pl/topo2/page,topo-skaly,skala,686.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Groszówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,687.html","Wapień","7m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Dymniok Szary","https://wspinanie.pl/topo2/page,topo-skaly,skala,688.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Pośredniok","https://wspinanie.pl/topo2/page,topo-skaly,skala,690.html","Wapień","6m","N 50°6'17.013"" E 19°41'55.788""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Kapliczka","https://wspinanie.pl/topo2/page,topo-skaly,skala,691.html","Wapień","10m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Plaskula","https://wspinanie.pl/topo2/page,topo-skaly,skala,866.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Nielepice","Plaskolec","https://wspinanie.pl/topo2/page,topo-skaly,skala,867.html","Wapień","9m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Zimny Dół","Łysina","https://wspinanie.pl/topo2/page,topo-skaly,skala,575.html","Wapień","55m","N 50°4'18.9834"" E 19°41'3.012""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Zimny Dół","Sępia Czułowska","https://wspinanie.pl/topo2/page,topo-skaly,skala,576.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Zimny Dół","Wacman","https://wspinanie.pl/topo2/page,topo-skaly,skala,577.html","Wapień","18m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Zaciszny Filar","https://wspinanie.pl/topo2/page,topo-skaly,skala,578.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Kanapa","https://wspinanie.pl/topo2/page,topo-skaly,skala,579.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Mnik","https://wspinanie.pl/topo2/page,topo-skaly,skala,580.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Dębowe Skałki","https://wspinanie.pl/topo2/page,topo-skaly,skala,581.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Księżycowa Skała","https://wspinanie.pl/topo2/page,topo-skaly,skala,582.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Wąwóz Półrzeczki","Skała na Łopiankach","https://wspinanie.pl/topo2/page,topo-skaly,skala,583.html","Wapień","10m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Aleksandrowicka","Głowa Słonia ","https://wspinanie.pl/topo2/page,topo-skaly,skala,591.html","Wapień","15m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Dolina Aleksandrowicka","Krzywosąd (Krzywy Sąd)","https://wspinanie.pl/topo2/page,topo-skaly,skala,592.html","Wapień","18m","N 50°5'21.984"" E 19°45'2.988""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Kleszczów","Łysa Kleszczowska","https://wspinanie.pl/topo2/page,topo-skaly,skala,593.html","Wapień","18m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Rusocice","Mlecz","https://wspinanie.pl/topo2/page,topo-skaly,skala,595.html","Wapień","14m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Rusocice","Czubatka","https://wspinanie.pl/topo2/page,topo-skaly,skala,670.html","Wapień","14m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Gaudynowskie Skały","Gaudynowskie Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,594.html","Wapień","25m","N 50°3'6.984"" E 19°34'41.016""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Garb Tenczyński","Gaudynowskie Skały","Zakątek","https://wspinanie.pl/topo2/page,topo-skaly,skala,605.html","Wapień","12m","N 50°3'6.984"" E 19°34'41.016""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Sanki","Wąwóz Pólrzeczki","Kanapa","https://wspinanie.pl/topo2/page,topo-skaly,skala,693.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Rów Krzeszowicki","Trzebinia - Balaton","Balaton","https://wspinanie.pl/topo2/page,topo-skaly,skala,715.html","Wapień","12m","N 50°9'47.9484"" E 19°27'45.2118""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Czubrówki","Grupa Rogożowej Skały","Bulwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,823.html","Wapień","10m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Czubrówki","Grupa Rogożowej Skały","Jednorożec","https://wspinanie.pl/topo2/page,topo-skaly,skala,824.html","Wapień","14m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Czubrówki","Grupa Rogożowej Skały","Kość","https://wspinanie.pl/topo2/page,topo-skaly,skala,825.html","Wapień","11m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Las Wolski","Kawalerskie Skały","Kawalerskie Skały","https://wspinanie.pl/topo2/page,topo-skaly,skala,906.html","Wapień","14m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Ponton","https://wspinanie.pl/topo2/page,topo-skaly,skala,6.html","Wapień","8m","N 50°42'9.165"" E 19°18'53.9814""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Pielgrzym","https://wspinanie.pl/topo2/page,topo-skaly,skala,168.html","Wapień","12m","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Północna Bońka","https://wspinanie.pl/topo2/page,topo-skaly,skala,171.html","Wapień","20m","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Żółty Okap","https://wspinanie.pl/topo2/page,topo-skaly,skala,172.html","Wapień","18m","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Kaskady","https://wspinanie.pl/topo2/page,topo-skaly,skala,173.html","Wapień","15m","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Południowa Bońka","https://wspinanie.pl/topo2/page,topo-skaly,skala,174.html","Wapień","20m","N 50°44'8.0154"" E 19°17'34.008""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Bońka","Taksówka","https://wspinanie.pl/topo2/page,topo-skaly,skala,175.html","Wapień","7m","N 50°44'0.8154"" E 19°17'34.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Sokolej Baszty","Sokola Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,312.html","Wapień","18m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Turni Simonda","Turnie Simonda","https://wspinanie.pl/topo2/page,topo-skaly,skala,204.html","Wapień","12m","N 50°43'53.0034"" E 19°16'44.004""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Turni Simonda","Harfa","https://wspinanie.pl/topo2/page,topo-skaly,skala,205.html","Wapień","12m","N 50°43'53.0034"" E 19°16'44.004""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Przewieszony Mur","Przewieszony Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,206.html","Wapień","15m","N 50°43'51.996"" E 19°17'0.9954""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Soczewki","Skrzat","https://wspinanie.pl/topo2/page,topo-skaly,skala,207.html","Wapień","15m","N 50°43'45.012"" E 19°17'23.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Rejon Soczewki","Soczewka","https://wspinanie.pl/topo2/page,topo-skaly,skala,208.html","Wapień","18m","N 50°43'45.012"" E 19°17'23.9994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Góra Knieja","Góra Knieja","https://wspinanie.pl/topo2/page,topo-skaly,skala,209.html","Wapień","15m","N 50°44'8.0154"" E 19°17'34.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Skały Kadry","Kadra 3","https://wspinanie.pl/topo2/page,topo-skaly,skala,210.html","Wapień","15m","N 50°43'28.9914"" E 19°16'28.9914""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Skały Kadry","Kadra 1","https://wspinanie.pl/topo2/page,topo-skaly,skala,645.html","Wapień","12m","N 50°43'28.5024"" E 19°16'18.4434""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Skały Kadry","Kadra 2","https://wspinanie.pl/topo2/page,topo-skaly,skala,646.html","Wapień","13m","N 50°43'28.6032"" E 19°16'23.5806""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Skały Kadry","Kadra 4","https://wspinanie.pl/topo2/page,topo-skaly,skala,647.html","Wapień","14m","N 50°43'28.308"" E 19°16'19.0992""","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Jodłowa Góra","Jodłowa Góra","https://wspinanie.pl/topo2/page,topo-skaly,skala,211.html","Wapień","5m","N 50°43'5.988"" E 19°17'33""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Sokole Góry","Góra Karzełek","Góra Karzełek","https://wspinanie.pl/topo2/page,topo-skaly,skala,212.html","Wapień","6m","N 50°43'13.008"" E 19°17'21.9834""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Skały Przy Zamku","Skały Przy Zamku","https://wspinanie.pl/topo2/page,topo-skaly,skala,222.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Skały Przy Zamku","Z Odstrzeloną Basztą","https://wspinanie.pl/topo2/page,topo-skaly,skala,223.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Skały Przy Zamku","Studnisko Przy Zamku","https://wspinanie.pl/topo2/page,topo-skaly,skala,224.html","Wapień","8m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Trzech Sióstr","Ścianka Nad Wanną","https://wspinanie.pl/topo2/page,topo-skaly,skala,225.html","Wapień","7m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Trzech Sióstr","Trzy Siostry","https://wspinanie.pl/topo2/page,topo-skaly,skala,226.html","Wapień","15m","N 50°36'53.3874"" E 19°28'45.516""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Czwartej Grzędy","Skoczek","https://wspinanie.pl/topo2/page,topo-skaly,skala,218.html","Wapień","10m","N 50°36'54"" E 19°28'49.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Czwartej Grzędy","Biwakowa ","https://wspinanie.pl/topo2/page,topo-skaly,skala,219.html","Wapień","15m","N 50°36'54"" E 19°28'49.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Czwartej Grzędy","Czwarta Grzęda","https://wspinanie.pl/topo2/page,topo-skaly,skala,220.html","Wapień","15m","N 50°36'54"" E 19°28'49.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Czwartej Grzędy","Trzecia Grzęda","https://wspinanie.pl/topo2/page,topo-skaly,skala,221.html","Wapień","12m","N 50°36'54"" E 19°28'49.008""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Turnia Kukuczki","https://wspinanie.pl/topo2/page,topo-skaly,skala,48.html","Wapień","30m","N 50°36'48.996"" E 19°28'27.6204""","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Studnisko","https://wspinanie.pl/topo2/page,topo-skaly,skala,227.html","Wapień","15m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Mały Cyrk","https://wspinanie.pl/topo2/page,topo-skaly,skala,228.html","Wapień","10m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Szafa","https://wspinanie.pl/topo2/page,topo-skaly,skala,229.html","Wapień","12m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Mniszek ","https://wspinanie.pl/topo2/page,topo-skaly,skala,230.html","Wapień","18m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Szeroka Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,231.html","Wapień","18m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Turni Kukuczki","Krótka Grzęda","https://wspinanie.pl/topo2/page,topo-skaly,skala,232.html","Wapień","15m","N 50°36'55.188"" E 19°28'56.3154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Skrzypce","https://wspinanie.pl/topo2/page,topo-skaly,skala,233.html","Wapień","15m","N 50°36'56.016"" E 19°29'4.7034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Skała Z Grotą","https://wspinanie.pl/topo2/page,topo-skaly,skala,234.html","Wapień","20m","N 50°36'56.016"" E 19°29'4.7034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Klawiatura","https://wspinanie.pl/topo2/page,topo-skaly,skala,235.html","Wapień","20m","N 50°36'56.016"" E 19°29'4.7034""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Szara Płyta","https://wspinanie.pl/topo2/page,topo-skaly,skala,689.html","Wapień","12m","","Sektor zacieniony"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Za Skrzypcami","https://wspinanie.pl/topo2/page,topo-skaly,skala,728.html","Wapień","12m","","Częściowo w słońcu"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Rejon Skały z Grotą","Szare Sciany","https://wspinanie.pl/topo2/page,topo-skaly,skala,801.html","Wapień","12m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Mirów","Brama w Bobolicach","Brama","https://wspinanie.pl/topo2/page,topo-skaly,skala,302.html","Wapień","6m","N 50°36'38.7"" E 19°29'36.8154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Wysokiej","Kamień Pod Wysoką","https://wspinanie.pl/topo2/page,topo-skaly,skala,270.html","Wapień","5m","N 50°34'30.5034"" E 19°29'7.296""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Wysokiej","Wysoka","https://wspinanie.pl/topo2/page,topo-skaly,skala,271.html","Wapień","15m","N 50°34'30.5034"" E 19°29'7.296""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Wysokiej","Płetwa","https://wspinanie.pl/topo2/page,topo-skaly,skala,273.html","Wapień","6m","N 50°34'30.5034"" E 19°29'7.296""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Wysokiej","Mały Kamień Pod Wysoką","https://wspinanie.pl/topo2/page,topo-skaly,skala,274.html","Wapień","3m","N 50°34'30.5034"" E 19°29'7.296""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Zegarowej","Mała Grań","https://wspinanie.pl/topo2/page,topo-skaly,skala,275.html","Wapień","8m","N 50°34'23.8074"" E 19°29'21.5154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Zegarowej","Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,276.html","Wapień","15m","N 50°34'23.8074"" E 19°29'21.5154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Zegarowej","Turnia Szefa","https://wspinanie.pl/topo2/page,topo-skaly,skala,277.html","Wapień","15m","N 50°34'23.8074"" E 19°29'21.5154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Zegarowej","Zegarowa","https://wspinanie.pl/topo2/page,topo-skaly,skala,278.html","Wapień","15m","N 50°34'23.8074"" E 19°29'21.5154""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Studniska","Mały Mur","https://wspinanie.pl/topo2/page,topo-skaly,skala,250.html","Wapień","12m","N 50°34'22.512"" E 19°29'24.8994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Studniska","Studnisko","https://wspinanie.pl/topo2/page,topo-skaly,skala,251.html","Wapień","17m","N 50°34'22.512"" E 19°29'24.8994""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Studniska","Biały Filarek","https://wspinanie.pl/topo2/page,topo-skaly,skala,321.html","Wapień","8m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Turnia Cyklopa","https://wspinanie.pl/topo2/page,topo-skaly,skala,259.html","Wapień","23m","N 50°34'19.992"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Wielka Baszta","https://wspinanie.pl/topo2/page,topo-skaly,skala,260.html","Wapień","23m","N 50°34'19.992"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Turnia Lechfora","https://wspinanie.pl/topo2/page,topo-skaly,skala,261.html","Wapień","25m","N 50°34'19.992"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Brzuchata Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,262.html","Wapień","25m","","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Kamień Pod Lechforem","https://wspinanie.pl/topo2/page,topo-skaly,skala,263.html","Wapień","4m","N 50°34'20.9994"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Turnia Kursantów","https://wspinanie.pl/topo2/page,topo-skaly,skala,264.html","Wapień","20m","N 50°34'20.9994"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Pośrednia Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,265.html","Wapień","10m","N 50°34'20.9994"" E 19°29'30.804""","Sektor słoneczny"
"Polska","Jura Krakowsko-Częstochowska","Jura Północna","Rzędkowice","Rejon Turni Lechfora","Narożna Turnia","https://wspinanie.pl/topo2/page,topo-skaly,skala,266.html","Wapień","10m","","Sektor słoneczny"
